DateTime,Flux_1,airTemp_c,tempC_421,stn1_Q,air_pressure_kPa,V1_adjusted,CO2_air_ppm,air_pressure_atm,VaporPressure_atm,TotalAir_atm,Total_air_MolperL,CO2_air_MolesPerLiter,CO2_air_gCO2asCPerLiter,WaterTemp_K,KH_mol.L.atm,CO2_water_gCO2asCPerLiter,deltaCO2_gCO2asCperM3,Flux_gCO2asCperM2perDay,k_m.d,Sc,K600.effective,kkin,K600.eq1
8/4/2019 11:42,NA,NA,6.40775,0.010184006,62.582675,2267.358344,410,0.617642814,NA,NA,NA,NA,NA,279.55775,0.059781537,0.001626554,NA,NA,NA,1285.174767,NA,NA,NA
8/4/2019 11:45,1.17,6.91538,6.513,0.010566742,62.5782,2258.343894,410,0.617598649,0.009954098,0.607644551,0.026440679,1.08E-05,0.000130088,279.663,0.059588699,0.001614861,0.088475702,1.213056,13.71061183,1276.894509,20.00132285,NA,NA
8/4/2019 11:50,NA,6.53436,6.67625,0.010811419,62.5791,2255.445348,410,0.617607531,0.009696698,0.607910833,0.026488303,1.09E-05,0.000130322,279.82625,0.059291109,0.001604734,0.087419513,NA,NA,1264.167105,NA,NA,NA
8/4/2019 11:55,NA,6.506335,6.8395,0.011059608,62.58,2252.546802,410,0.617616413,0.009678,0.607938413,0.026492159,1.09E-05,0.000130341,279.9895,0.05899535,0.001594677,0.086389017,NA,NA,1251.579622,NA,NA,NA
8/4/2019 11:57,NA,NA,7.00275,0.011311309,62.5809,2249.648255,410,0.617625296,NA,NA,NA,NA,NA,280.15275,0.058701408,0.00158469,NA,NA,NA,1239.130982,NA,NA,NA
8/4/2019 12:00,1.03,6.1843,7.166,0.011566523,62.5818,2246.749709,410,0.617634178,0.009465412,0.608168766,0.02653275,1.09E-05,0.000130541,280.316,0.058409271,0.001574772,0.084356481,1.067904,12.6594186,1226.820107,18.10208409,NA,NA
8/4/2019 12:05,NA,6.082049,7.3435,0.011770462,62.58315,2236.580545,410,0.617647501,0.00939878,0.608248721,0.026545956,1.09E-05,0.000130606,280.4935,0.058093665,0.001559174,0.082990742,NA,NA,1213.589689,NA,NA,NA
8/4/2019 12:10,NA,5.942464,7.521,0.011976591,62.5845,2226.411381,410,0.617660825,0.009308488,0.608352337,0.026563757,1.09E-05,0.000130694,280.671,0.057780161,0.001543709,0.081644246,NA,NA,1200.519475,NA,NA,NA
8/4/2019 12:12,NA,NA,7.6985,0.012184907,62.58585,2216.242217,410,0.617674148,NA,NA,NA,NA,NA,280.8485,0.057468742,0.001528376,NA,NA,NA,1187.608077,NA,NA,NA
8/4/2019 12:15,0.94,5.975716,7.876,0.012395413,62.5872,2206.073053,410,0.617687472,0.009329928,0.608357544,0.02656082,1.09E-05,0.000130679,281.026,0.057159391,0.001513174,0.07902253,0.974592,12.33309031,1174.854109,17.25791226,NA,NA
8/4/2019 12:20,NA,5.943696,7.919,0.01258448,62.582125,2195.083599,410,0.617637386,0.009309282,0.608328104,0.026562582,1.09E-05,0.000130688,281.069,0.057084759,0.00150367,0.078376342,NA,NA,1171.787948,NA,NA,NA
8/4/2019 12:25,NA,5.828757,7.962,0.012775279,62.57705,2184.094144,410,0.617587299,0.009235503,0.608351796,0.02657456,1.09E-05,0.000130747,281.112,0.057010247,0.001494189,0.077730173,NA,NA,1168.730925,NA,NA,NA
8/4/2019 12:27,NA,NA,8.005,0.012967809,62.571975,2173.10469,410,0.617537213,NA,NA,NA,NA,NA,281.155,0.056935856,0.001484731,NA,NA,NA,1165.68302,NA,NA,NA
8/4/2019 12:30,0.87,5.907007,8.048,0.01316207,62.5669,2162.115235,410,0.617487126,0.009285675,0.608201452,0.026560543,1.09E-05,0.000130678,281.198,0.056861584,0.001475296,0.076457092,0.902016,11.79767606,1162.644214,16.42268865,NA,NA
8/4/2019 12:35,NA,5.812651,8.10925,0.013055799,62.569575,2149.606101,410,0.617513527,0.009225206,0.608288321,0.026573322,1.09E-05,0.000130741,281.25925,0.056755996,0.001464036,0.075672525,NA,NA,1158.331354,NA,NA,NA
8/4/2019 12:40,NA,5.756321,8.1705,0.012950045,62.57225,2137.096966,410,0.617539927,0.009189272,0.608350655,0.026581412,1.09E-05,0.000130781,281.3205,0.05665065,0.001452815,0.074894122,NA,NA,1154.036857,NA,NA,NA
8/4/2019 12:42,NA,NA,8.23175,0.012844806,62.574925,2124.587832,410,0.617566327,NA,NA,NA,NA,NA,281.38175,0.056545546,0.001441632,NA,NA,NA,1149.760667,NA,NA,NA
8/4/2019 12:45,0.85,5.881136,8.293,0.012740083,62.5776,2112.078697,410,0.617592727,0.009269061,0.608323667,0.026568343,1.09E-05,0.000130716,281.443,0.056440682,0.001430486,0.073359887,0.88128,12.01310463,1145.502726,16.59883845,NA,NA
8/4/2019 12:50,NA,6.03779,8.26975,0.012789788,62.5705,2108.327628,410,0.617522656,0.009370067,0.608152588,0.026545968,1.09E-05,0.000130606,281.41975,0.056480459,0.001428952,0.073331154,NA,NA,1147.11686,NA,NA,NA
8/4/2019 12:55,NA,6.439812,8.2465,0.01283961,62.5634,2104.57656,410,0.617452584,0.009633743,0.607818841,0.02649325,1.09E-05,0.000130347,281.3965,0.056520271,0.001427415,0.073310637,NA,NA,1148.733619,NA,NA,NA
8/4/2019 12:57,NA,NA,8.22325,0.012889548,62.5563,2100.825491,410,0.617382513,NA,NA,NA,NA,NA,281.37325,0.056560117,0.001425875,NA,NA,NA,1150.353005,NA,NA,NA
8/4/2019 13:00,0.89,6.858459,8.2,0.012939602,62.5492,2097.074422,410,0.617312441,0.009915266,0.607397175,0.026435288,1.08E-05,0.000130062,281.35,0.056599998,0.001424333,0.073255753,0.922752,12.59630765,1151.975022,17.45376665,NA,NA
8/4/2019 13:05,NA,6.716705,8.236,0.012813127,62.556425,2086.105943,410,0.617383746,0.00981914,0.607564607,0.026455968,1.08E-05,0.000130163,281.386,0.056538262,0.001415338,0.07266152,NA,NA,1149.464629,NA,NA,NA
8/4/2019 13:10,NA,6.415403,8.272,0.0126874,62.56365,2075.137463,410,0.617455051,0.009617549,0.607837502,0.026496377,1.09E-05,0.000130362,281.422,0.056476608,0.001406361,0.072064068,NA,NA,1146.960539,NA,NA,NA
8/4/2019 13:12,NA,NA,8.308,0.012562419,62.570875,2064.168983,410,0.617526357,NA,NA,NA,NA,NA,281.458,0.056415037,0.001397402,NA,NA,NA,1144.462741,NA,NA,NA
8/4/2019 13:15,0.87,6.463538,8.344,0.012438184,62.5781,2053.200504,410,0.617597662,0.009649507,0.607948154,0.026496638,1.09E-05,0.000130363,281.494,0.056353549,0.001388462,0.070898298,0.902016,12.72267502,1141.971223,17.55215271,NA,NA
8/4/2019 13:20,NA,6.642075,8.3835,0.012694623,62.57505,2043.853379,410,0.617567561,0.009768863,0.607798698,0.026473221,1.09E-05,0.000130248,281.5335,0.056286179,0.001380488,0.070371239,NA,NA,1139.244685,NA,NA,NA
8/4/2019 13:25,NA,6.68786,8.423,0.012954223,62.572,2034.506255,410,0.61753746,0.00979968,0.607737779,0.026466237,1.09E-05,0.000130214,281.573,0.056218908,0.001372533,0.069841803,NA,NA,1136.525679,NA,NA,NA
8/4/2019 13:27,NA,NA,8.4625,0.013216985,62.56895,2025.159131,410,0.617507358,NA,NA,NA,NA,NA,281.6125,0.056151736,0.001364594,NA,NA,NA,1133.814189,NA,NA,NA
8/4/2019 13:30,0.84,6.800219,8.502,0.013482909,62.5659,2015.812006,410,0.617477257,0.009875672,0.607601585,0.026449686,1.08E-05,0.000130132,281.652,0.056084663,0.001356674,0.068790149,0.870912,12.6604175,1131.110199,17.38300526,NA,NA
8/4/2019 13:35,NA,6.862255,8.4715,0.013082582,62.558375,2014.556248,410,0.617402991,0.009917851,0.60748514,0.026438758,1.08E-05,0.000130079,281.6215,0.056136444,0.00135708,0.068879508,NA,NA,1133.197431,NA,NA,NA
8/4/2019 13:40,NA,6.915201,8.441,0.012689463,62.55085,2013.30049,410,0.617328725,0.009953976,0.60737475,0.026428956,1.08E-05,0.00013003,281.591,0.056188285,0.001357487,0.068968668,NA,NA,1135.289132,NA,NA,NA
8/4/2019 13:42,NA,NA,8.4105,0.012303554,62.543325,2012.044732,410,0.617254459,NA,NA,NA,NA,NA,281.5605,0.056240185,0.001357893,NA,NA,NA,1137.38531,NA,NA,NA
8/4/2019 13:45,0.83,7.03363,8.38,0.011924853,62.5358,2010.788974,410,0.617180193,0.010035199,0.607144994,0.026407792,1.08E-05,0.000129926,281.53,0.056292144,0.001358299,0.069147758,0.860544,12.44500215,1139.485973,17.15038377,NA,NA
8/4/2019 13:50,NA,6.614291,8.3795,0.012241871,62.53185,2001.07566,410,0.61714121,0.009750204,0.607391006,0.026458091,1.08E-05,0.000130174,281.5295,0.056292997,0.001351759,0.068766666,NA,NA,1139.520447,NA,NA,NA
8/4/2019 13:55,NA,6.437288,8.379,0.012563957,62.5279,1991.362347,410,0.617102227,0.009632068,0.607470159,0.026478291,1.09E-05,0.000130273,281.529,0.056293849,0.001345217,0.068393886,NA,NA,1139.554923,NA,NA,NA
8/4/2019 13:57,NA,NA,8.3785,0.01289111,62.52395,1981.649033,410,0.617063243,NA,NA,NA,NA,NA,281.5285,0.056294701,0.001338676,NA,NA,NA,1139.5894,NA,NA,NA
8/4/2019 14:00,0.91,6.475345,8.378,0.01322333,62.52,1971.93572,410,0.61702426,0.009657361,0.607366899,0.026470187,1.09E-05,0.000130233,281.528,0.056295554,0.001332135,0.067661695,0.943488,13.94419687,1139.623878,19.21757792,NA,NA
8/4/2019 14:05,NA,6.527625,8.46275,0.013145201,62.520125,1959.549703,410,0.617025493,0.009692202,0.607333291,0.026463775,1.09E-05,0.000130202,281.61275,0.056151311,0.001320375,0.06682981,NA,NA,1133.797051,NA,NA,NA
8/4/2019 14:10,NA,6.50168,8.5475,0.013067349,62.52025,1947.163686,410,0.617026727,0.009674897,0.60735183,0.026467038,1.09E-05,0.000130218,281.6975,0.056007524,0.00130867,0.066002177,NA,NA,1128.004753,NA,NA,NA
8/4/2019 14:12,NA,NA,8.63225,0.012989773,62.520375,1934.777669,410,0.617027961,NA,NA,NA,NA,NA,281.78225,0.055864192,0.001297017,NA,NA,NA,1122.246834,NA,NA,NA
8/4/2019 14:15,0.78,6.471772,8.717,0.012912475,62.5205,1922.391653,410,0.617029194,0.009654984,0.607374211,0.026470844,1.09E-05,0.000130237,281.867,0.055721312,0.001285418,0.064368238,0.808704,12.56371197,1116.523141,17.13863425,NA,NA
8/4/2019 14:20,NA,6.457078,8.71575,0.012695139,62.513775,1913.540153,410,0.616962824,0.009645213,0.607317611,0.026469768,1.09E-05,0.000130231,281.86575,0.055723416,0.001279548,0.064043851,NA,NA,1116.607313,NA,NA,NA
8/4/2019 14:25,NA,6.315101,8.7145,0.012480024,62.50705,1904.688654,410,0.616896453,0.009551256,0.607345197,0.026484419,1.09E-05,0.000130303,281.8645,0.05572552,0.001273677,0.063715103,NA,NA,1116.691493,NA,NA,NA
8/4/2019 14:27,NA,NA,8.71325,0.012267128,62.500325,1895.837155,410,0.616830082,NA,NA,NA,NA,NA,281.86325,0.055727624,0.001267806,NA,NA,NA,1116.77568,NA,NA,NA
8/4/2019 14:30,0.67,6.263535,8.712,0.012056453,62.4936,1886.985655,410,0.616763712,0.009517332,0.60724638,0.026484997,1.09E-05,0.000130306,281.862,0.055729729,0.001261934,0.063065333,0.694656,11.01486297,1116.859874,15.02805645,NA,NA
8/4/2019 14:35,NA,6.279462,8.708,0.012056453,62.499725,1877.422262,410,0.616824161,0.009527799,0.607296362,0.026485667,1.09E-05,0.000130309,281.858,0.055736464,0.001255691,0.06272476,NA,NA,1117.129347,NA,NA,NA
8/4/2019 14:40,NA,6.167761,8.704,0.012056453,62.50585,1867.858868,410,0.61688461,0.009454606,0.607430004,0.026502089,1.09E-05,0.00013039,281.854,0.055743199,0.001249445,0.062379698,NA,NA,1117.398895,NA,NA,NA
8/4/2019 14:42,NA,NA,8.7,0.012056453,62.511975,1858.295475,410,0.616945059,NA,NA,NA,NA,NA,281.85,0.055749936,0.001243198,NA,NA,NA,1117.668519,NA,NA,NA
8/4/2019 14:45,0.7,5.979318,8.696,0.012056453,62.5181,1848.732081,410,0.617005508,0.009332253,0.607673255,0.026530601,1.09E-05,0.000130531,281.846,0.055756674,0.00123695,0.061690257,0.72576,11.76458053,1117.938219,16.05867554,NA,NA
8/4/2019 14:50,NA,5.952015,8.666,0.011921376,62.5143,1848.840887,410,0.616968005,0.009314642,0.607653363,0.026532328,1.09E-05,0.000130539,281.816,0.055807238,0.001238144,0.061812398,NA,NA,1119.963394,NA,NA,NA
8/4/2019 14:55,NA,5.808161,8.636,0.011787227,62.5105,1848.949693,410,0.616930502,0.009222337,0.607708165,0.026548405,1.09E-05,0.000130618,281.786,0.05585786,0.00123934,0.061930856,NA,NA,1121.99285,NA,NA,NA
8/4/2019 14:57,NA,NA,8.606,0.011654007,62.5067,1849.058499,410,0.616892999,NA,NA,NA,NA,NA,281.756,0.055908538,0.001240538,NA,NA,NA,1124.026594,NA,NA,NA
8/4/2019 15:00,0.66,5.729316,8.576,0.011521716,62.5029,1849.167305,410,0.616855496,0.009172089,0.607683406,0.026554828,1.09E-05,0.00013065,281.726,0.055959273,0.001241737,0.062175618,0.684288,11.00572902,1126.064633,15.07734421,NA,NA
8/4/2019 15:05,NA,5.547326,8.51425,0.011514421,62.505325,1861.790756,410,0.616879429,0.009057029,0.607822399,0.026578247,1.09E-05,0.000130765,281.66425,0.056063882,0.001252551,0.062891657,NA,NA,1130.273142,NA,NA,NA
8/4/2019 15:10,NA,5.427626,8.4525,0.011507129,62.50775,1874.414207,410,0.616903362,0.008982048,0.607921313,0.026593994,1.09E-05,0.000130842,281.6025,0.056168732,0.001263402,0.063614413,NA,NA,1134.499932,NA,NA,NA
8/4/2019 15:12,NA,NA,8.39075,0.011499839,62.510175,1887.037659,410,0.616927294,NA,NA,NA,NA,NA,281.54075,0.056273824,0.00127429,NA,NA,NA,1138.745063,NA,NA,NA
8/4/2019 15:15,0.63,5.340886,8.329,0.011492552,62.5126,1899.66111,410,0.616951227,0.008928057,0.608023171,0.026606734,1.09E-05,0.000130905,281.479,0.056379159,0.001285216,0.065079051,0.653184,10.03677814,1143.008593,13.85298765,NA,NA
8/4/2019 15:20,NA,5.137608,8.2695,0.011185736,62.511825,1896.015393,410,0.616943579,0.008802647,0.608140931,0.026631326,1.09E-05,0.000131026,281.4195,0.056480887,0.001285064,0.065181058,NA,NA,1147.134231,NA,NA,NA
8/4/2019 15:25,NA,5.073718,8.21,0.010884051,62.51105,1892.369677,410,0.61693593,0.008763554,0.608172376,0.026638819,1.09E-05,0.000131063,281.36,0.056582841,0.001284908,0.065287819,NA,NA,1151.277058,NA,NA,NA
8/4/2019 15:27,NA,NA,8.1505,0.010587498,62.510275,1888.72396,410,0.616928281,NA,NA,NA,NA,NA,281.3005,0.056685022,0.001284748,NA,NA,NA,1155.437126,NA,NA,NA
8/4/2019 15:30,0.7,5.054883,8.091,0.010296076,62.5095,1885.078244,410,0.616920633,0.008752059,0.608168574,0.026640456,1.09E-05,0.000131071,281.241,0.056787432,0.001284585,0.065505096,0.72576,11.07944331,1159.614487,15.40278065,NA,NA
8/4/2019 15:35,NA,4.985701,8.03975,0.010407554,62.50425,1890.314698,410,0.616868819,0.008709949,0.60815887,0.026646657,1.09E-05,0.000131102,281.18975,0.056875824,0.001290158,0.065922318,NA,NA,1163.226536,NA,NA,NA
8/4/2019 15:40,NA,4.889989,7.9885,0.010519791,62.499,1895.551152,410,0.616817006,0.008651987,0.608165019,0.0266561,1.09E-05,0.000131148,281.1385,0.056964387,0.001295747,0.066340663,NA,NA,1166.851488,NA,NA,NA
8/4/2019 15:42,NA,NA,7.93725,0.010632787,62.49375,1900.787606,410,0.616765192,NA,NA,NA,NA,NA,281.08725,0.05705312,0.00130135,NA,NA,NA,1170.489376,NA,NA,NA
8/4/2019 15:45,0.72,4.799833,7.886,0.010746543,62.4885,1906.024059,410,0.616713379,0.008597701,0.608115677,0.026662582,1.09E-05,0.00013118,281.036,0.057142024,0.001306969,0.067186961,0.746496,11.11072731,1174.140232,15.54271374,NA,NA
8/4/2019 15:50,NA,4.87078,7.84175,0.01057458,62.489925,1911.563185,410,0.616727443,0.008640395,0.608087047,0.026654523,1.09E-05,0.00013114,280.99175,0.057218922,0.001312531,0.067597906,NA,NA,1177.302893,NA,NA,NA
8/4/2019 15:55,NA,4.923543,7.7975,0.010404359,62.49135,1917.10231,410,0.616741506,0.008672268,0.608069238,0.026648685,1.09E-05,0.000131112,280.9475,0.057295948,0.001318106,0.068009993,NA,NA,1180.475269,NA,NA,NA
8/4/2019 15:57,NA,NA,7.75325,0.010235878,62.492775,1922.641435,410,0.61675557,NA,NA,NA,NA,NA,280.90325,0.057373102,0.001323695,NA,NA,NA,1183.657381,NA,NA,NA
8/4/2019 16:00,0.75,4.917633,7.709,0.010069137,62.4942,1928.18056,410,0.616769633,0.008668693,0.608100941,0.026650641,1.09E-05,0.000131121,280.859,0.057450384,0.001329297,0.068835639,0.7776,11.29647399,1186.84925,15.88784745,NA,NA
8/4/2019 16:05,NA,4.881435,7.671,0.009898388,62.49325,1933.844063,410,0.616760258,0.008646823,0.608113434,0.026654659,1.09E-05,0.000131141,280.821,0.057516854,0.001334744,0.069227434,NA,NA,1189.598094,NA,NA,NA
8/4/2019 16:10,NA,4.903134,7.633,0.009729503,62.4923,1939.507567,410,0.616750882,0.008659927,0.608090955,0.026651593,1.09E-05,0.000131126,280.783,0.057583418,0.001340202,0.069622721,NA,NA,1192.354163,NA,NA,NA
8/4/2019 16:12,NA,NA,7.595,0.009562483,62.49135,1945.171071,410,0.616741506,NA,NA,NA,NA,NA,280.745,0.057650077,0.001345671,NA,NA,NA,1195.117471,NA,NA,NA
8/4/2019 16:15,0.74,4.878058,7.557,0.009397328,62.4904,1950.834574,410,0.61673213,0.008644786,0.608087345,0.026653839,1.09E-05,0.000131137,280.707,0.057716832,0.001351152,0.070415401,0.767232,10.89579823,1197.888031,15.39541996,NA,NA
8/4/2019 16:20,NA,4.837503,7.5155,0.009228965,62.493225,1952.63065,410,0.616760011,0.008620347,0.608139664,0.026660021,1.09E-05,0.000131167,280.6655,0.057789844,0.001354107,0.070673473,NA,NA,1200.922076,NA,NA,NA
8/4/2019 16:25,NA,4.643573,7.474,0.009062585,62.49605,1954.426725,410,0.616787892,0.008504325,0.608283566,0.026684945,1.09E-05,0.00013129,280.624,0.05786297,0.001357067,0.070927114,NA,NA,1203.964805,NA,NA,NA
8/4/2019 16:27,NA,NA,7.4325,0.008898189,62.498875,1956.2228,410,0.616815772,NA,NA,NA,NA,NA,280.5825,0.05793621,0.001360034,NA,NA,NA,1207.016235,NA,NA,NA
8/4/2019 16:30,0.79,4.645515,7.391,0.008735775,62.5017,1958.018876,410,0.616843653,0.00850548,0.608338173,0.026687154,1.09E-05,0.000131301,280.541,0.058009565,0.001363006,0.071450675,0.819072,11.4634607,1210.076385,16.27970436,NA,NA
8/4/2019 16:35,NA,4.650346,7.3535,0.008695075,62.501875,1970.901646,410,0.61684538,0.008508354,0.608337026,0.02668664,1.09E-05,0.000131298,280.5035,0.058075947,0.001373544,0.072144584,NA,NA,1212.849094,NA,NA,NA
8/4/2019 16:40,NA,4.627965,7.316,0.008654502,62.50205,1983.784417,410,0.616847107,0.008495048,0.608352059,0.02668945,1.09E-05,0.000131312,280.466,0.058142424,0.001384104,0.072840382,NA,NA,1215.62895,NA,NA,NA
8/4/2019 16:42,NA,NA,7.2785,0.008614055,62.502225,1996.667187,410,0.616848834,NA,NA,NA,NA,NA,280.4285,0.058208994,0.001394688,NA,NA,NA,1218.415966,NA,NA,NA
8/4/2019 16:45,0.73,4.613088,7.241,0.008573735,62.5024,2009.549957,410,0.616850561,0.008486213,0.608364348,0.026691418,1.09E-05,0.000131322,280.391,0.058275659,0.001405294,0.074241581,0.756864,10.19461048,1221.210156,14.54421263,NA,NA
8/4/2019 16:50,NA,4.613187,7.213,0.008481478,62.499675,2020.823466,410,0.616823668,0.008486272,0.608337396,0.026690226,1.09E-05,0.000131316,280.363,0.058325497,0.001414386,0.074835723,NA,NA,1223.30117,NA,NA,NA
8/4/2019 16:55,NA,4.643981,7.185,0.00838989,62.49695,2032.096974,410,0.616796774,0.008504568,0.608292206,0.026685285,1.09E-05,0.000131292,280.335,0.058375387,0.001423493,0.075432778,NA,NA,1225.396195,NA,NA,NA
8/4/2019 16:57,NA,NA,7.157,0.008298971,62.494225,2043.370482,410,0.61676988,NA,NA,NA,NA,NA,280.307,0.05842533,0.001432615,NA,NA,NA,1227.495238,NA,NA,NA
8/4/2019 17:00,0.88,4.610397,7.129,0.008208721,62.4915,2054.64399,410,0.616742987,0.008484616,0.608258371,0.026687027,1.09E-05,0.0001313,280.279,0.058475325,0.001441752,0.07662908,0.912384,11.9064982,1229.598303,17.04472713,NA,NA
8/4/2019 17:05,NA,4.601708,7.09975,0.008131563,62.49315,2067.608078,410,0.616759271,0.008479461,0.60827981,0.026688803,1.09E-05,0.000131309,280.24975,0.058527609,0.001452146,0.077305431,NA,NA,1231.799557,NA,NA,NA
8/4/2019 17:10,NA,4.571609,7.0705,0.008054901,62.4948,2080.572166,410,0.616775555,0.008461624,0.608313931,0.026693192,1.09E-05,0.000131331,280.2205,0.058579951,0.001462558,0.077983228,NA,NA,1234.005214,NA,NA,NA
8/4/2019 17:12,NA,NA,7.04125,0.007978735,62.49645,2093.536254,410,0.616791839,NA,NA,NA,NA,NA,280.19125,0.05863235,0.001472987,NA,NA,NA,1236.215278,NA,NA,NA
8/4/2019 17:15,0.87,4.555544,7.012,0.007903065,62.4981,2106.500342,410,0.616808123,0.008452117,0.608356006,0.026696583,1.09E-05,0.000131347,280.162,0.058684807,0.001483435,0.079347001,0.902016,11.3679911,1238.429757,16.33216614,NA,NA
8/4/2019 17:20,NA,4.532435,6.98475,0.007837734,62.5,2111.975728,410,0.616826875,0.008438459,0.608388416,0.026700227,1.09E-05,0.000131365,280.13475,0.05873373,0.001488531,0.079711387,NA,NA,1240.496796,NA,NA,NA
8/4/2019 17:25,NA,4.532685,6.9575,0.007772777,62.5019,2117.451115,410,0.616845627,0.008438607,0.60840702,0.026701019,1.09E-05,0.000131369,280.1075,0.058782702,0.001493634,0.080077617,NA,NA,1242.567677,NA,NA,NA
8/4/2019 17:27,NA,NA,6.93025,0.007708194,62.5038,2122.926501,410,0.616864378,NA,NA,NA,NA,NA,280.08025,0.058831726,0.001498745,NA,NA,NA,1244.642405,NA,NA,NA
8/4/2019 17:30,0.88,4.525022,6.903,0.007643985,62.5057,2128.401888,410,0.61688313,0.008434082,0.608449048,0.026703601,1.09E-05,0.000131382,280.053,0.058880799,0.001503864,0.080812857,0.912384,11.29008474,1246.720985,16.27444591,NA,NA
8/4/2019 17:35,NA,4.500377,6.87675,0.007607939,62.50945,2133.75652,410,0.616920139,0.008419544,0.608500595,0.026708234,1.10E-05,0.000131405,280.02675,0.05892812,0.001508859,0.08117081,NA,NA,1248.726934,NA,NA,NA
8/4/2019 17:40,NA,4.480243,6.8505,0.007572012,62.5132,2139.111153,410,0.616957149,0.008407683,0.608549466,0.026712316,1.10E-05,0.000131425,280.0005,0.058975487,0.001513861,0.081529888,NA,NA,1250.736466,NA,NA,NA
8/4/2019 17:42,NA,NA,6.82425,0.007536205,62.51695,2144.465785,410,0.616994158,NA,NA,NA,NA,NA,279.97425,0.059022901,0.001518871,NA,NA,NA,1252.749586,NA,NA,NA
8/4/2019 17:45,0.98,4.457375,6.798,0.007500516,62.5207,2149.820418,410,0.617031168,0.00839423,0.608636938,0.026718356,1.10E-05,0.000131454,279.948,0.059070363,0.001523888,0.082251567,1.016064,12.35312639,1254.766299,17.8641634,NA,NA
8/4/2019 17:50,NA,4.478936,6.772,0.007405442,62.522675,2159.103324,410,0.61705066,0.008406914,0.608643746,0.02671658,1.10E-05,0.000131446,279.922,0.059117418,0.001531687,0.082778681,NA,NA,1256.76735,NA,NA,NA
8/4/2019 17:55,NA,4.491206,6.746,0.007311223,62.52465,2168.38623,410,0.617070152,0.00841414,0.608656012,0.026715938,1.10E-05,0.000131442,279.896,0.05916452,0.001539498,0.083306956,NA,NA,1258.771935,NA,NA,NA
8/4/2019 17:57,NA,NA,6.72,0.007217859,62.526625,2177.669136,410,0.617089643,NA,NA,NA,NA,NA,279.87,0.059211669,0.001547321,NA,NA,NA,1260.780057,NA,NA,NA
8/4/2019 18:00,0.99,4.550474,6.694,0.00712535,62.5286,2186.952042,410,0.617109135,0.008449119,0.608660016,0.026710412,1.10E-05,0.000131415,279.844,0.059258863,0.001555156,0.084369231,1.026432,12.16595184,1262.791721,17.64965947,NA,NA
8/4/2019 18:05,NA,4.540002,6.66575,0.006998672,62.534475,2205.49455,410,0.617167117,0.008442929,0.608724187,0.026714235,1.10E-05,0.000131434,279.81575,0.059310195,0.0015697,0.085303819,NA,NA,1264.981491,NA,NA,NA
8/4/2019 18:10,NA,4.506972,6.6375,0.006873633,62.54035,2224.037058,410,0.617225098,0.008423432,0.608801666,0.026720814,1.10E-05,0.000131466,279.7875,0.059361581,0.001584268,0.086240616,NA,NA,1267.175453,NA,NA,NA
8/4/2019 18:12,NA,NA,6.60925,0.006750233,62.546225,2242.579566,410,0.61728308,NA,NA,NA,NA,NA,279.75925,0.059413022,0.001598861,NA,NA,NA,1269.373613,NA,NA,NA
8/4/2019 18:15,1.04,4.551867,6.581,0.006628472,62.5521,2261.122074,410,0.617341062,0.008449943,0.608891119,0.026720419,1.10E-05,0.000131464,279.731,0.059464518,0.001613478,0.088127246,1.078272,12.23539882,1271.575976,17.81204001,NA,NA
8/4/2019 18:20,NA,4.587595,6.557,0.006617392,62.549025,2277.855301,410,0.617310714,0.008471093,0.608839621,0.026714722,1.10E-05,0.000131436,279.707,0.05950831,0.001626616,0.0889756,NA,NA,1273.450316,NA,NA,NA
8/4/2019 18:25,NA,4.588696,6.533,0.006606327,62.54595,2294.588528,410,0.617280366,0.008471746,0.60880862,0.026713256,1.10E-05,0.000131429,279.683,0.059552142,0.001639772,0.089825041,NA,NA,1275.327698,NA,NA,NA
8/4/2019 18:27,NA,NA,6.509,0.006595275,62.542875,2311.321754,410,0.617250018,NA,NA,NA,NA,NA,279.659,0.059596014,0.001652947,NA,NA,NA,1277.208124,NA,NA,NA
8/4/2019 18:30,1.11,4.523002,6.485,0.006584237,62.5398,2328.054981,410,0.61721967,0.008432889,0.608786781,0.026718618,1.10E-05,0.000131456,279.635,0.059639926,0.00166614,0.091528482,1.150848,12.57365983,1279.091599,18.35848778,NA,NA
8/4/2019 18:35,NA,4.540378,6.463,0.006539889,62.5426,2339.080333,410,0.617247304,0.008443152,0.608804153,0.026717708,1.10E-05,0.000131451,279.613,0.059680213,0.001675162,0.092128979,NA,NA,1280.820798,NA,NA,NA
8/4/2019 18:40,NA,4.496543,6.441,0.006495766,62.5454,2350.105685,410,0.617274938,0.008417284,0.608857654,0.026724275,1.10E-05,0.000131483,279.591,0.059720534,0.001684195,0.092728752,NA,NA,1282.552563,NA,NA,NA
8/4/2019 18:42,NA,NA,6.419,0.006451866,62.5482,2361.131036,410,0.617302572,NA,NA,NA,NA,NA,279.569,0.059760888,0.001693239,NA,NA,NA,1284.286898,NA,NA,NA
8/4/2019 18:45,1.11,4.456259,6.397,0.00640819,62.551,2372.156388,410,0.617330206,0.008393574,0.608936632,0.02673162,1.10E-05,0.00013152,279.547,0.059801277,0.001702296,0.093934422,1.150848,12.25161107,1286.023804,17.93668082,NA,NA
